,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
27,EFHK,2022-09-26T03:00:00,6.5,5.6,4.7,88.27,0.0,23.8,,0,0,11.2,5.4,58.5,1007.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

28,EFHK,2022-09-26T04:00:00,6.5,5.5,4.9,89.51,0.0,9.5,,0,0,12.2,5.8,60.5,1007.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

29,EFHK,2022-09-26T05:00:00,6.5,5.3,5.2,91.4,0.0,9.5,,0,0,13.3,6.5,62.9,1007.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

30,EFHK,2022-09-26T06:00:00,6.6,5.2,5.5,92.68,0.0,9.5,,0,0,15.5,7.2,60.1,1006.0,96.7,24.1,0.0,,0,10,Overcast,cloudy,

31,EFHK,2022-09-26T07:00:00,6.6,5.6,5.7,93.98,0.0,9.5,,0,0,15.5,5.8,58.0,1006.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

32,EFHK,2022-09-26T08:00:00,6.9,6.9,6.0,93.99,0.0,9.5,,0,0,12.6,4.7,60.1,1005.0,100.0,24.1,6.0,0.0,0,10,Overcast,cloudy,

33,EFHK,2022-09-26T09:00:00,8.3,8.3,6.4,87.82,0.0,9.5,,0,0,9.7,4.7,81.7,1005.0,99.8,24.1,41.0,0.1,0,10,Overcast,cloudy,

34,EFHK,2022-09-26T10:00:00,9.8,9.4,7.1,83.28,0.0,4.8,,0,0,11.9,5.4,125.9,1005.0,95.6,24.1,88.0,0.3,1,10,Overcast,cloudy,

35,EFHK,2022-09-26T11:00:00,11.3,11.3,7.8,79.05,0.0,4.8,,0,0,23.0,10.4,155.3,1006.0,95.2,24.1,52.0,0.2,1,10,Overcast,cloudy,

36,EFHK,2022-09-26T12:00:00,11.7,11.7,8.0,78.04,0.0,4.8,,0,0,26.6,11.9,148.7,1006.0,81.5,24.1,98.0,0.4,1,10,Partially cloudy,partly-cloudy-day,

37,EFHK,2022-09-26T13:00:00,12.2,12.2,7.2,71.5,0.0,4.8,,0,0,30.2,13.7,151.6,1006.0,99.3,24.1,340.0,1.2,3,10,Overcast,cloudy,

38,EFHK,2022-09-26T14:00:00,11.9,11.9,7.7,75.46,0.0,4.8,,0,0,31.3,13.0,152.8,1006.0,84.9,24.1,417.0,1.5,4,10,Partially cloudy,partly-cloudy-day,

39,EFHK,2022-09-26T15:00:00,12.6,12.6,7.8,72.56,0.0,4.8,,0,0,29.2,11.9,132.8,1006.0,67.8,24.1,399.0,1.4,4,10,Partially cloudy,partly-cloudy-day,

40,EFHK,2022-09-26T16:00:00,12.8,12.8,7.7,71.13,0.0,9.5,,0,0,29.9,13.3,127.7,1007.0,76.2,24.1,344.0,1.2,3,10,Partially cloudy,partly-cloudy-day,

41,EFHK,2022-09-26T17:00:00,12.7,12.7,7.7,71.6,0.0,9.5,,0,0,30.6,13.7,115.2,1007.0,88.4,24.1,255.0,0.9,3,10,Partially cloudy,partly-cloudy-day,

42,EFHK,2022-09-26T18:00:00,12.3,12.3,8.1,75.53,0.0,9.5,,0,0,30.6,13.3,111.6,1007.0,84.7,24.1,143.0,0.5,1,10,Partially cloudy,partly-cloudy-day,

43,EFHK,2022-09-26T19:00:00,12.1,12.1,8.0,76.01,0.1,9.5,rain,0,0,29.5,12.6,110.7,1007.0,87.2,24.1,35.0,0.1,0,10,Partially cloudy,partly-cloudy-day,

44,EFHK,2022-09-26T20:00:00,11.8,11.8,8.4,79.66,0.0,9.5,,0,0,27.4,11.2,112.0,1006.0,59.6,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

45,EFHK,2022-09-26T21:00:00,11.5,11.5,8.7,82.92,0.0,9.5,,0,0,24.1,10.1,114.4,1007.0,61.3,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

46,EFHK,2022-09-26T22:00:00,11.3,11.3,8.7,84.03,0.0,19.0,,0,0,22.3,10.1,125.9,1007.0,50.2,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

47,EFHK,2022-09-26T23:00:00,11.0,11.0,8.5,84.56,0.0,19.0,,0,0,22.0,9.0,130.0,1007.0,42.9,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

48,EFHK,2022-09-27T00:00:00,10.7,10.7,8.6,86.85,0.0,19.0,,0,0,19.1,7.6,125.9,1008.0,36.4,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

49,EFHK,2022-09-27T01:00:00,10.4,10.4,8.7,89.21,0.0,19.0,,0,0,16.2,6.5,116.8,1008.0,35.5,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

50,EFHK,2022-09-27T02:00:00,10.1,10.1,8.6,90.4,0.0,19.0,,0,0,13.3,5.8,109.4,1008.0,48.0,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

51,EFHK,2022-09-27T03:00:00,9.8,9.3,8.4,90.99,0.0,19.0,,0,0,11.9,5.8,98.1,1008.0,44.3,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

52,EFHK,2022-09-27T04:00:00,9.6,9.1,8.4,92.22,0.0,0.0,,0,0,11.9,5.4,98.5,1008.0,47.2,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

53,EFHK,2022-09-27T05:00:00,9.6,9.6,8.4,92.22,0.0,0.0,,0,0,10.8,4.7,85.3,1008.0,46.1,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

54,EFHK,2022-09-27T06:00:00,9.3,8.7,8.3,93.47,0.0,0.0,,0,0,11.5,5.8,72.8,1008.0,38.4,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

55,EFHK,2022-09-27T07:00:00,9.3,8.8,8.5,94.74,0.0,0.0,,0,0,11.9,5.4,79.2,1008.0,55.4,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

56,EFHK,2022-09-27T08:00:00,9.5,9.0,8.8,95.39,0.0,0.0,,0,0,11.5,5.4,75.8,1009.0,67.4,24.1,11.0,0.0,0,10,Partially cloudy,partly-cloudy-day,

57,EFHK,2022-09-27T09:00:00,10.7,10.7,9.8,94.17,0.0,0.0,,0,0,15.1,7.2,90.3,1009.0,79.7,24.1,98.0,0.4,1,10,Partially cloudy,partly-cloudy-day,

58,EFHK,2022-09-27T10:00:00,12.2,12.2,9.7,84.7,0.0,0.0,,0,0,23.4,10.4,109.8,1010.0,69.9,24.1,214.0,0.8,2,10,Partially cloudy,partly-cloudy-day,

59,EFHK,2022-09-27T11:00:00,12.9,12.9,9.7,80.9,0.0,0.0,,0,0,28.4,12.6,112.8,1010.0,65.9,24.1,319.0,1.1,3,10,Partially cloudy,partly-cloudy-day,

60,EFHK,2022-09-27T12:00:00,13.3,13.3,9.7,78.81,0.0,0.0,,0,0,29.2,12.6,114.0,1010.0,66.3,24.1,398.0,1.4,4,10,Partially cloudy,partly-cloudy-day,

61,EFHK,2022-09-27T13:00:00,13.6,13.6,9.4,75.74,0.0,0.0,,0,0,29.2,12.6,112.0,1010.0,67.6,24.1,416.0,1.5,4,10,Partially cloudy,partly-cloudy-day,

62,EFHK,2022-09-27T14:00:00,13.6,13.6,9.3,75.24,0.0,0.0,,0,0,29.2,12.2,107.5,1010.0,72.4,24.1,296.0,1.1,3,10,Partially cloudy,partly-cloudy-day,

63,EFHK,2022-09-27T15:00:00,13.6,13.6,9.4,75.74,0.0,0.0,,0,0,28.1,12.2,100.7,1010.0,78.1,24.1,282.0,1.0,3,10,Partially cloudy,partly-cloudy-day,

64,EFHK,2022-09-27T16:00:00,13.4,13.4,9.4,76.74,0.0,9.5,rain,0,0,29.2,13.0,96.0,1011.0,77.5,24.1,213.0,0.8,2,10,Partially cloudy,partly-cloudy-day,

65,EFHK,2022-09-27T17:00:00,13.0,13.0,9.4,78.77,0.0,9.5,rain,0,0,29.2,12.6,90.9,1011.0,81.0,24.1,179.0,0.6,2,10,Partially cloudy,partly-cloudy-day,

66,EFHK,2022-09-27T18:00:00,12.6,12.6,9.0,78.71,0.0,9.5,rain,0,0,28.4,12.2,88.5,1011.0,88.0,24.1,95.0,0.3,1,10,Partially cloudy,partly-cloudy-day,

67,EFHK,2022-09-27T19:00:00,11.8,11.8,8.9,82.4,0.0,9.5,,0,0,27.4,11.2,83.0,1011.0,84.5,24.1,10.0,0.0,0,10,Partially cloudy,partly-cloudy-day,

68,EFHK,2022-09-27T20:00:00,11.0,11.0,8.6,85.14,0.0,9.5,,0,0,24.8,9.4,76.3,1011.0,84.4,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

69,EFHK,2022-09-27T21:00:00,10.6,10.6,8.6,87.43,0.0,9.5,rain,0,0,20.5,8.6,73.6,1012.0,66.3,20.0,0.0,,0,10,Partially cloudy,partly-cloudy-night,

70,EFHK,2022-09-27T22:00:00,10.3,10.3,8.6,89.2,0.0,57.1,rain,0,0,18.7,7.6,71.8,1012.0,75.2,14.8,0.0,,0,10,"Rain, Partially cloudy",rain,

71,EFHK,2022-09-27T23:00:00,10.1,10.1,8.6,90.4,0.1,57.1,rain,0,0,16.2,6.8,66.8,1012.0,89.5,17.6,0.0,,0,10,"Rain, Partially cloudy",rain,

72,EFHK,2022-09-28T00:00:00,10.1,10.1,8.8,91.63,0.0,57.1,rain,0,0,15.5,7.2,69.5,1012.0,99.8,20.3,0.0,,0,10,"Rain, Overcast",rain,

73,EFHK,2022-09-28T01:00:00,10.0,9.1,8.9,92.87,0.0,57.1,rain,0,0,16.2,7.6,63.4,1012.0,97.3,20.2,0.0,,0,10,"Rain, Overcast",rain,

74,EFHK,2022-09-28T02:00:00,9.9,9.0,8.9,93.5,0.2,57.1,rain,0,0,16.6,7.2,60.5,1012.0,100.0,18.9,0.0,,0,10,"Rain, Overcast",rain,

75,EFHK,2022-09-28T03:00:00,9.7,8.6,8.8,94.12,0.3,57.1,rain,0,0,16.6,7.9,58.5,1012.0,100.0,21.8,0.0,,0,10,"Rain, Overcast",rain,

76,EFHK,2022-09-28T04:00:00,9.5,8.3,8.8,95.39,0.3,19.0,rain,0,0,18.0,8.3,58.2,1012.0,100.0,20.7,0.0,,0,10,Overcast,cloudy,

77,EFHK,2022-09-28T05:00:00,9.4,8.1,8.8,96.04,0.4,19.0,rain,0,0,19.8,9.0,60.4,1012.0,97.9,15.5,0.0,,0,10,Overcast,cloudy,

78,EFHK,2022-09-28T06:00:00,9.4,7.9,8.7,95.39,0.2,19.0,rain,0,0,22.0,10.1,59.8,1012.0,94.8,22.6,0.0,,0,10,Overcast,cloudy,

79,EFHK,2022-09-28T07:00:00,9.3,7.7,8.6,95.39,0.0,19.0,rain,0,0,22.3,10.1,61.1,1011.0,92.1,23.3,0.0,,0,10,Overcast,cloudy,

80,EFHK,2022-09-28T08:00:00,9.1,7.4,8.4,95.38,0.0,19.0,rain,0,0,23.8,10.8,60.4,1011.0,86.5,19.6,1.0,0.0,0,10,Partially cloudy,partly-cloudy-day,

81,EFHK,2022-09-28T09:00:00,9.5,7.9,8.2,91.59,0.0,19.0,rain,0,0,24.1,10.4,71.5,1011.0,97.9,17.6,32.0,0.1,0,10,Overcast,cloudy,

82,EFHK,2022-09-28T10:00:00,10.3,10.3,8.5,88.6,0.3,19.0,rain,0,0,28.4,13.0,87.2,1012.0,98.6,10.8,72.0,0.3,1,10,Overcast,cloudy,

83,EFHK,2022-09-28T11:00:00,10.3,10.3,8.6,89.2,0.7,19.0,rain,0,0,30.2,13.7,84.7,1012.0,100.0,15.1,78.0,0.3,1,10,Overcast,cloudy,

84,EFHK,2022-09-28T12:00:00,10.8,10.8,8.4,85.12,0.7,19.0,rain,0,0,32.0,14.4,92.9,1012.0,94.0,21.8,71.0,0.3,1,10,Overcast,cloudy,

85,EFHK,2022-09-28T13:00:00,10.6,10.6,8.2,85.1,0.8,19.0,rain,0,0,33.8,15.1,102.6,1011.0,100.0,20.4,115.0,0.4,1,10,Overcast,cloudy,

86,EFHK,2022-09-28T14:00:00,10.8,10.8,8.6,86.28,0.9,19.0,rain,0,0,33.5,15.1,107.6,1011.0,100.0,11.2,298.0,1.1,3,10,Overcast,cloudy,

87,EFHK,2022-09-28T15:00:00,11.1,11.1,8.0,81.2,0.8,19.0,rain,0,0,37.8,16.9,106.9,1012.0,99.9,12.6,67.0,0.2,1,10,Overcast,cloudy,

88,EFHK,2022-09-28T16:00:00,11.1,11.1,7.5,78.49,0.0,47.6,rain,0,0,39.0,17.2,105.6,1012.0,94.2,16.0,96.0,0.3,1,10,"Rain, Overcast",rain,

89,EFHK,2022-09-28T17:00:00,11.2,11.2,7.1,75.87,0.0,47.6,rain,0,0,40.2,17.4,104.4,1012.0,88.4,17.9,176.0,0.6,2,10,"Rain, Partially cloudy",rain,

90,EFHK,2022-09-28T18:00:00,11.3,11.3,6.7,73.32,0.0,47.6,rain,0,0,41.4,17.6,103.1,1012.0,82.7,22.9,56.0,0.2,1,10,"Rain, Partially cloudy",rain,

91,EFHK,2022-09-28T19:00:00,10.9,10.9,6.5,73.94,0.0,47.6,rain,0,0,36.6,15.7,96.5,1012.0,75.0,23.1,17.0,0.1,0,10,"Rain, Partially cloudy",rain,

92,EFHK,2022-09-28T20:00:00,10.6,10.6,6.3,74.56,0.0,47.6,rain,0,0,31.8,13.8,90.0,1012.0,67.3,23.2,0.0,,0,10,"Rain, Partially cloudy",rain,

93,EFHK,2022-09-28T21:00:00,10.3,10.3,6.1,75.19,0.0,47.6,rain,0,0,27.0,11.9,83.4,1012.0,59.6,21.9,0.0,,0,10,"Rain, Partially cloudy",rain,

94,EFHK,2022-09-28T22:00:00,10.3,10.3,6.3,76.06,0.0,100.0,rain,0,0,27.0,11.9,88.8,1012.0,65.6,22.7,0.0,,0,10,"Rain, Partially cloudy",rain,

95,EFHK,2022-09-28T23:00:00,10.3,10.3,6.5,76.95,0.0,100.0,rain,0,0,27.0,11.9,94.3,1012.0,71.7,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

96,EFHK,2022-09-29T00:00:00,10.4,10.4,6.7,77.84,0.0,100.0,rain,0,0,27.0,11.9,99.7,1012.0,77.7,21.9,0.0,,0,10,"Rain, Partially cloudy",rain,

97,EFHK,2022-09-29T01:00:00,9.6,8.0,6.5,80.64,0.0,100.0,rain,0,0,25.6,11.3,83.9,1012.0,84.4,21.5,0.0,,0,10,"Rain, Partially cloudy",rain,

98,EFHK,2022-09-29T02:00:00,8.9,7.2,6.3,83.56,0.0,100.0,rain,0,0,24.1,10.7,68.1,1012.0,91.1,18.3,0.0,,0,10,"Rain, Overcast",rain,

99,EFHK,2022-09-29T03:00:00,8.2,6.4,6.1,86.61,0.0,100.0,rain,0,0,22.7,10.1,52.3,1012.0,97.8,21.0,0.0,,0,10,"Rain, Overcast",rain,

100,EFHK,2022-09-29T04:00:00,8.0,6.0,6.3,88.61,0.0,57.1,rain,0,0,25.9,11.6,51.6,1011.7,98.5,21.7,0.0,,0,10,"Rain, Overcast",rain,

101,EFHK,2022-09-29T05:00:00,7.9,5.6,6.5,90.66,0.0,57.1,rain,0,0,29.2,13.2,50.8,1011.3,99.3,21.7,0.0,,0,10,"Rain, Overcast",rain,

102,EFHK,2022-09-29T06:00:00,7.8,5.2,6.7,92.75,0.0,57.1,rain,0,0,32.4,14.8,50.1,1011.0,100.0,23.4,0.0,,0,10,"Rain, Overcast",rain,

103,EFHK,2022-09-29T07:00:00,7.7,4.9,6.5,92.32,0.0,57.1,rain,0,0,35.2,16.1,51.5,1010.7,99.9,24.1,0.0,,0,10,"Rain, Overcast",rain,

104,EFHK,2022-09-29T08:00:00,7.6,4.6,6.3,91.89,0.0,57.1,rain,0,0,37.9,17.4,53.0,1010.3,99.7,24.1,1.0,0.0,0,10,"Rain, Overcast",rain,

105,EFHK,2022-09-29T09:00:00,7.5,4.3,6.2,91.47,0.6,57.1,rain,0,0,40.7,18.7,54.4,1010.0,99.6,23.4,9.0,0.0,0,10,"Rain, Overcast",rain,

106,EFHK,2022-09-29T10:00:00,8.0,4.9,6.4,89.84,0.0,66.7,rain,0,0,41.9,19.1,57.3,1009.3,99.7,22.6,17.0,0.1,0,10,"Rain, Overcast",rain,

107,EFHK,2022-09-29T11:00:00,8.5,5.6,6.7,88.25,0.0,66.7,rain,0,0,43.1,19.4,60.3,1008.7,99.9,24.1,23.0,0.1,0,10,"Rain, Overcast",rain,

108,EFHK,2022-09-29T12:00:00,9.1,6.2,7.0,86.7,1.5,66.7,rain,0,0,44.3,19.8,63.2,1008.0,100.0,23.9,45.0,0.2,0,10,"Rain, Overcast",rain,

109,EFHK,2022-09-29T13:00:00,9.3,6.5,7.2,86.72,0.0,66.7,rain,0,0,44.5,19.9,69.5,1007.7,100.0,24.1,34.0,0.1,0,10,"Rain, Overcast",rain,

110,EFHK,2022-09-29T14:00:00,9.5,6.8,7.4,86.74,0.0,66.7,rain,0,0,44.8,20.0,75.7,1007.3,100.0,24.1,52.0,0.2,1,10,"Rain, Overcast",rain,

111,EFHK,2022-09-29T15:00:00,9.8,7.1,7.7,86.77,3.5,66.7,rain,0,0,45.0,20.2,82.0,1007.0,100.0,24.1,102.0,0.4,1,10,"Rain, Overcast",rain,

112,EFHK,2022-09-29T16:00:00,9.8,7.1,7.7,86.96,0.0,76.2,rain,0,0,44.4,19.7,89.2,1006.7,100.0,24.1,130.0,0.5,1,10,"Rain, Overcast",rain,

113,EFHK,2022-09-29T17:00:00,9.8,7.2,7.7,87.16,0.0,76.2,rain,0,0,43.8,19.2,96.4,1006.3,100.0,12.4,32.0,0.1,0,10,"Rain, Overcast",rain,

114,EFHK,2022-09-29T18:00:00,9.8,7.2,7.8,87.36,6.9,76.2,rain,0,0,43.2,18.7,103.6,1006.0,100.0,8.0,6.0,0.0,0,10,"Rain, Overcast",rain,

115,EFHK,2022-09-29T19:00:00,10.0,10.0,7.9,86.99,0.0,76.2,rain,0,0,40.1,16.9,110.4,1005.7,100.0,12.2,2.0,0.0,0,10,"Rain, Overcast",rain,

116,EFHK,2022-09-29T20:00:00,10.3,10.3,8.2,86.62,0.0,76.2,rain,0,0,37.0,15.1,117.2,1005.3,100.0,11.6,0.0,,0,10,"Rain, Overcast",rain,

117,EFHK,2022-09-29T21:00:00,10.6,10.6,8.4,86.26,7.1,76.2,rain,0,0,33.8,13.3,124.0,1005.0,100.0,9.3,0.0,,0,10,"Rain, Overcast",rain,

118,EFHK,2022-09-29T22:00:00,10.8,10.8,8.6,86.67,0.0,61.9,rain,0,0,32.3,12.8,144.8,1005.3,94.9,11.4,0.0,,0,10,"Rain, Overcast",rain,

119,EFHK,2022-09-29T23:00:00,11.0,11.0,8.9,87.08,0.0,61.9,rain,0,0,30.7,12.4,165.5,1005.7,89.8,13.4,0.0,,0,10,"Rain, Partially cloudy",rain,

120,EFHK,2022-09-30T00:00:00,11.2,11.2,9.2,87.49,0.5,61.9,rain,0,0,29.2,11.9,186.3,1006.0,84.7,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

121,EFHK,2022-09-30T01:00:00,11.0,11.0,9.2,89.06,0.0,61.9,rain,0,0,26.5,11.2,177.9,1006.3,75.8,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

122,EFHK,2022-09-30T02:00:00,10.8,10.8,9.3,90.66,0.0,61.9,rain,0,0,23.9,10.4,169.6,1006.7,66.8,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

123,EFHK,2022-09-30T03:00:00,10.6,10.6,9.4,92.28,0.0,61.9,rain,0,0,21.2,9.7,161.2,1007.0,57.9,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

124,EFHK,2022-09-30T04:00:00,10.4,10.4,9.2,92.69,0.0,28.6,,0,0,20.4,9.0,163.5,1007.3,64.3,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

125,EFHK,2022-09-30T05:00:00,10.2,10.2,9.1,93.09,0.0,28.6,,0,0,19.6,8.3,165.8,1007.7,70.7,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

126,EFHK,2022-09-30T06:00:00,10.0,9.1,9.0,93.5,0.0,28.6,,0,0,18.7,7.6,168.1,1008.0,77.1,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

127,EFHK,2022-09-30T07:00:00,9.2,7.7,7.7,90.34,0.0,28.6,,0,0,19.4,9.7,152.5,1009.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

128,EFHK,2022-09-30T08:00:00,9.2,7.8,7.7,90.34,0.0,28.6,,0,0,18.4,9.0,142.5,1009.0,100.0,24.1,3.0,0.0,0,10,Overcast,cloudy,

129,EFHK,2022-09-30T09:00:00,9.9,8.8,8.1,88.57,0.0,28.6,,0,0,18.4,8.3,138.8,1010.0,100.0,24.1,40.0,0.1,0,10,Overcast,cloudy,

130,EFHK,2022-09-30T10:00:00,10.5,10.5,8.2,85.66,0.0,42.9,,0,0,16.0,8.2,145.3,1010.0,100.0,24.1,89.7,0.3,1,10,Overcast,cloudy,

131,EFHK,2022-09-30T11:00:00,11.1,11.1,8.3,82.87,0.0,42.9,,0,0,13.6,8.0,151.7,1010.0,100.0,24.1,139.3,0.5,1,10,Overcast,cloudy,

132,EFHK,2022-09-30T12:00:00,11.7,11.7,8.4,80.19,0.0,42.9,,0,0,11.2,7.9,158.2,1010.0,100.0,24.1,189.0,0.7,2,10,Overcast,cloudy,

133,EFHK,2022-09-30T13:00:00,11.9,11.9,8.4,79.14,0.0,42.9,,0,0,10.3,7.6,163.0,1010.0,94.3,24.1,228.7,0.8,2,10,Overcast,cloudy,

