,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
180,EFHK,2022-06-17T12:00:00,10.6,10.6,7.6,81.69,0.0,23.8,,0,0,27.7,14.8,340.3,1012.0,100.0,24.1,108.0,0.4,1,10,Overcast,cloudy,

181,EFHK,2022-06-17T13:00:00,11.5,11.5,7.5,76.44,0.0,23.8,,0,0,25.0,15.0,341.3,1012.0,100.0,24.1,172.3,0.6,2,10,Overcast,cloudy,

182,EFHK,2022-06-17T14:00:00,12.5,12.5,7.5,71.56,0.0,23.8,,0,0,22.2,15.2,342.2,1012.0,100.0,24.1,236.7,0.9,2,10,Overcast,cloudy,

183,EFHK,2022-06-17T15:00:00,13.5,13.5,7.5,67.03,0.1,23.8,rain,0,0,19.4,15.5,343.2,1012.0,100.0,24.1,301.0,1.1,3,10,Overcast,cloudy,

184,EFHK,2022-06-17T16:00:00,12.8,12.8,7.5,70.18,0.0,33.3,,0,0,19.4,14.0,343.0,1012.3,100.0,24.1,250.3,0.9,3,10,Overcast,cloudy,

185,EFHK,2022-06-17T17:00:00,12.2,12.2,7.6,73.49,0.0,33.3,,0,0,19.4,12.6,342.7,1012.7,100.0,24.1,199.7,0.7,2,10,Overcast,cloudy,

186,EFHK,2022-06-17T18:00:00,11.6,11.6,7.7,76.97,0.1,33.3,rain,0,0,19.4,11.2,342.5,1013.0,100.0,24.1,149.0,0.5,1,10,Overcast,cloudy,

187,EFHK,2022-06-17T19:00:00,11.4,11.4,7.6,77.46,0.0,33.3,,0,0,20.9,10.4,341.1,1013.0,100.0,24.1,126.0,0.4,1,10,Overcast,cloudy,

188,EFHK,2022-06-17T20:00:00,11.2,11.2,7.5,77.96,0.0,33.3,,0,0,22.3,9.7,339.7,1013.0,100.0,24.1,103.0,0.4,1,10,Overcast,cloudy,

189,EFHK,2022-06-17T21:00:00,11.0,11.0,7.4,78.47,0.0,33.3,,0,0,23.8,9.0,338.3,1013.0,100.0,24.1,80.0,0.3,1,10,Overcast,cloudy,

190,EFHK,2022-06-17T22:00:00,9.6,8.6,7.1,84.03,0.0,14.3,,0,0,17.9,8.0,334.0,1013.0,85.8,24.1,55.7,0.2,1,10,Partially cloudy,partly-cloudy-day,

191,EFHK,2022-06-17T23:00:00,8.3,7.2,6.8,90.07,0.0,14.3,,0,0,12.0,7.1,329.6,1013.0,71.7,24.1,31.3,0.1,0,10,Partially cloudy,partly-cloudy-night,

192,EFHK,2022-06-18T00:00:00,7.0,5.9,6.5,96.62,0.0,14.3,,0,0,6.1,6.1,325.3,1013.0,57.5,24.1,7.0,0.0,0,10,Partially cloudy,partly-cloudy-night,

193,EFHK,2022-06-18T01:00:00,7.4,6.7,6.4,93.8,0.0,14.3,,0,0,5.3,5.3,311.2,1012.7,71.6,24.1,4.7,0.0,0,10,Partially cloudy,partly-cloudy-night,

194,EFHK,2022-06-18T02:00:00,7.8,7.8,6.4,91.07,0.0,14.3,,0,0,4.4,4.4,297.1,1012.3,85.7,24.1,2.3,0.0,0,10,Partially cloudy,partly-cloudy-night,

195,EFHK,2022-06-18T03:00:00,8.2,8.2,6.4,88.42,0.0,14.3,,0,0,3.6,3.6,283.0,1012.0,99.8,24.1,0.0,,0,10,Overcast,cloudy,

196,EFHK,2022-06-18T04:00:00,8.6,8.6,6.7,88.05,0.0,23.8,,0,0,7.4,4.0,276.7,1011.7,85.0,24.1,6.3,0.0,0,10,Partially cloudy,partly-cloudy-day,

197,EFHK,2022-06-18T05:00:00,9.0,9.0,7.0,87.68,0.0,23.8,,0,0,11.3,4.3,270.4,1011.3,70.2,24.1,12.7,0.0,0,10,Partially cloudy,partly-cloudy-day,

198,EFHK,2022-06-18T06:00:00,9.4,9.4,7.4,87.32,0.0,23.8,,0,0,15.1,4.7,264.1,1011.0,55.4,24.1,19.0,0.1,0,10,Partially cloudy,partly-cloudy-day,

199,EFHK,2022-06-18T07:00:00,10.5,10.5,7.1,79.84,0.0,23.8,,0,0,13.1,5.4,287.0,1010.7,70.3,24.1,100.0,0.4,1,10,Partially cloudy,partly-cloudy-day,

200,EFHK,2022-06-18T08:00:00,11.6,11.6,6.9,73.04,0.0,23.8,,0,0,11.0,6.1,310.0,1010.3,85.1,24.1,181.0,0.6,2,10,Partially cloudy,partly-cloudy-day,

201,EFHK,2022-06-18T09:00:00,12.7,12.7,6.7,66.86,0.0,23.8,,0,0,9.0,6.8,332.9,1010.0,100.0,24.1,262.0,0.9,3,10,Overcast,cloudy,

202,EFHK,2022-06-18T10:00:00,12.9,12.9,6.5,65.39,0.0,28.6,,0,0,9.2,7.7,222.6,1010.0,100.0,24.1,280.3,1.0,3,10,Overcast,cloudy,

203,EFHK,2022-06-18T11:00:00,13.1,13.1,6.4,63.95,0.0,28.6,,0,0,9.5,8.5,112.4,1010.0,99.9,24.1,298.7,1.0,3,10,Overcast,cloudy,

204,EFHK,2022-06-18T12:00:00,13.3,13.3,6.3,62.54,0.0,28.6,,0,0,9.7,9.4,2.1,1010.0,99.9,24.1,317.0,1.1,3,10,Overcast,cloudy,

205,EFHK,2022-06-18T13:00:00,14.2,14.2,6.2,58.47,0.0,28.6,,0,0,9.5,8.3,8.3,1010.0,97.8,24.1,354.3,1.2,4,10,Overcast,cloudy,

206,EFHK,2022-06-18T14:00:00,15.2,15.2,6.1,54.68,0.0,28.6,,0,0,9.2,7.2,14.6,1010.0,95.7,24.1,391.7,1.4,4,10,Overcast,cloudy,

207,EFHK,2022-06-18T15:00:00,16.2,16.2,6.1,51.16,0.1,28.6,rain,0,0,9.0,6.1,20.8,1010.0,93.6,24.1,429.0,1.5,4,10,Overcast,cloudy,

208,EFHK,2022-06-18T16:00:00,15.7,15.7,6.4,53.81,0.0,38.1,,0,0,7.9,5.9,36.0,1009.7,95.7,24.1,369.0,1.3,4,10,Overcast,cloudy,

209,EFHK,2022-06-18T17:00:00,15.2,15.2,6.7,56.61,0.0,38.1,,0,0,6.8,5.6,51.1,1009.3,97.9,24.1,309.0,1.1,3,10,Overcast,cloudy,

210,EFHK,2022-06-18T18:00:00,14.8,14.8,7.0,59.54,0.0,38.1,,0,0,5.8,5.4,66.3,1009.0,100.0,24.1,249.0,0.9,2,10,Overcast,cloudy,

211,EFHK,2022-06-18T19:00:00,14.0,14.0,7.4,64.31,0.0,38.1,,0,0,5.4,5.2,85.3,1009.0,99.8,24.1,187.7,0.7,2,10,Overcast,cloudy,

212,EFHK,2022-06-18T20:00:00,13.3,13.3,7.8,69.48,0.0,38.1,,0,0,5.0,4.9,104.2,1009.0,99.6,24.1,126.3,0.4,1,10,Overcast,cloudy,

213,EFHK,2022-06-18T21:00:00,12.6,12.6,8.3,75.07,0.0,38.1,,0,0,4.7,4.7,123.2,1009.0,99.4,24.1,65.0,0.2,1,10,Overcast,cloudy,

214,EFHK,2022-06-18T22:00:00,12.1,12.1,8.1,76.53,0.0,23.8,,0,0,3.8,3.7,124.3,1009.3,99.6,24.1,46.3,0.1,0,10,Overcast,cloudy,

215,EFHK,2022-06-18T23:00:00,11.6,11.6,7.9,78.04,0.0,23.8,,0,0,3.0,2.8,125.5,1009.7,99.8,24.1,27.7,0.1,0,10,Overcast,cloudy,

216,EFHK,2022-06-19T00:00:00,11.2,11.2,7.8,79.58,0.0,23.8,,0,0,2.2,1.8,126.6,1010.0,100.0,24.1,9.0,0.0,0,10,Overcast,cloudy,

217,EFHK,2022-06-19T01:00:00,11.0,11.0,7.7,80.1,0.0,23.8,,0,0,3.0,2.8,116.7,1009.7,100.0,24.1,6.0,0.0,0,10,Overcast,cloudy,

218,EFHK,2022-06-19T02:00:00,10.8,10.8,7.6,80.62,0.0,23.8,,0,0,3.8,3.7,106.7,1009.3,100.0,24.1,3.0,0.0,0,10,Overcast,cloudy,

219,EFHK,2022-06-19T03:00:00,10.7,10.7,7.6,81.15,0.0,23.8,,0,0,4.7,4.7,96.8,1009.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

220,EFHK,2022-06-19T04:00:00,10.6,10.6,7.6,81.7,0.0,19.0,,0,0,6.5,4.9,103.2,1009.0,100.0,24.1,2.0,0.0,0,10,Overcast,cloudy,

221,EFHK,2022-06-19T05:00:00,10.6,10.6,7.7,82.25,0.0,19.0,,0,0,8.3,5.2,109.7,1009.0,100.0,24.1,4.0,0.0,0,10,Overcast,cloudy,

222,EFHK,2022-06-19T06:00:00,10.6,10.6,7.8,82.81,0.0,19.0,,0,0,10.1,5.4,116.1,1009.0,100.0,24.1,6.0,0.0,0,10,Overcast,cloudy,

223,EFHK,2022-06-19T07:00:00,11.2,11.2,7.9,79.77,0.0,19.0,,0,0,9.6,5.3,117.4,1009.3,99.0,24.1,26.3,0.1,0,10,Overcast,cloudy,

224,EFHK,2022-06-19T08:00:00,11.9,11.9,7.9,76.85,0.0,19.0,,0,0,9.1,5.2,118.6,1009.7,98.1,24.1,46.7,0.1,0,10,Overcast,cloudy,

225,EFHK,2022-06-19T09:00:00,12.6,12.6,8.1,74.05,0.0,19.0,,0,0,8.6,5.0,119.9,1010.0,97.1,24.1,67.0,0.2,1,10,Overcast,cloudy,

226,EFHK,2022-06-19T10:00:00,14.1,14.1,7.7,65.36,0.0,38.1,,0,0,8.2,6.6,117.1,1010.0,77.2,24.1,220.0,0.8,2,10,Partially cloudy,partly-cloudy-day,

227,EFHK,2022-06-19T11:00:00,15.6,15.6,7.3,57.75,0.0,38.1,,0,0,7.7,8.2,114.2,1010.0,57.2,24.1,373.0,1.3,4,10,Partially cloudy,partly-cloudy-day,

228,EFHK,2022-06-19T12:00:00,17.2,17.2,7.0,51.08,0.0,38.1,,0,0,7.2,9.7,111.4,1010.0,37.3,24.1,526.0,1.9,5,10,Partially cloudy,partly-cloudy-day,

229,EFHK,2022-06-19T13:00:00,17.6,17.6,6.8,49.35,0.0,38.1,,0,0,7.6,9.8,118.8,1010.0,49.6,24.1,559.0,2.0,6,10,Partially cloudy,partly-cloudy-day,

230,EFHK,2022-06-19T14:00:00,18.0,18.0,6.7,47.69,0.0,38.1,,0,0,7.9,10.0,126.3,1010.0,61.8,24.1,592.0,2.2,6,10,Partially cloudy,partly-cloudy-day,

231,EFHK,2022-06-19T15:00:00,18.4,18.4,6.6,46.08,0.0,38.1,,0,0,8.3,10.1,133.7,1010.0,74.1,24.1,625.0,2.3,6,10,Partially cloudy,partly-cloudy-day,

232,EFHK,2022-06-19T16:00:00,18.1,18.1,6.7,47.3,0.0,23.8,,0,0,9.8,10.6,130.3,1010.0,82.7,24.1,583.7,2.1,6,10,Partially cloudy,partly-cloudy-day,

233,EFHK,2022-06-19T17:00:00,17.9,17.9,6.9,48.55,0.0,23.8,,0,0,11.4,11.0,126.8,1010.0,91.3,24.1,542.3,2.0,5,10,Overcast,cloudy,

234,EFHK,2022-06-19T18:00:00,17.7,17.7,7.1,49.83,0.0,23.8,,0,0,13.0,11.5,123.4,1010.0,99.9,24.1,501.0,1.8,5,10,Overcast,cloudy,

235,EFHK,2022-06-19T19:00:00,16.6,16.6,7.3,54.17,0.0,23.8,,0,0,16.8,11.0,119.8,1010.3,99.9,24.1,413.7,1.5,4,10,Overcast,cloudy,

236,EFHK,2022-06-19T20:00:00,15.5,15.5,7.5,58.92,0.0,23.8,,0,0,20.6,10.6,116.3,1010.7,100.0,24.1,326.3,1.2,3,10,Overcast,cloudy,

237,EFHK,2022-06-19T21:00:00,14.5,14.5,7.8,64.12,0.0,23.8,,0,0,24.5,10.1,112.7,1011.0,100.0,24.1,239.0,0.9,2,10,Overcast,cloudy,

238,EFHK,2022-06-19T22:00:00,13.4,13.4,7.5,67.63,0.0,4.8,,0,0,26.6,9.6,107.0,1011.0,91.7,24.1,162.7,0.6,2,10,Overcast,cloudy,

239,EFHK,2022-06-19T23:00:00,12.3,12.3,7.3,71.37,0.0,4.8,,0,0,28.8,9.1,101.4,1011.0,83.4,24.1,86.3,0.3,0,10,Partially cloudy,partly-cloudy-night,

240,EFHK,2022-06-20T00:00:00,11.3,11.3,7.1,75.36,0.0,4.8,,0,0,31.0,8.6,95.7,1011.0,75.1,24.1,10.0,0.0,0,10,Partially cloudy,partly-cloudy-night,

241,EFHK,2022-06-20T01:00:00,10.9,10.9,7.1,77.57,0.0,4.8,,0,0,32.5,8.9,91.0,1011.0,83.4,24.1,6.7,0.0,0,10,Partially cloudy,partly-cloudy-night,

242,EFHK,2022-06-20T02:00:00,10.5,10.5,7.2,79.85,0.0,4.8,,0,0,34.1,9.1,86.4,1011.0,91.7,24.1,3.3,0.0,0,10,Overcast,cloudy,

243,EFHK,2022-06-20T03:00:00,10.2,10.2,7.3,82.2,0.0,4.8,,0,0,35.6,9.4,81.7,1011.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

244,EFHK,2022-06-20T04:00:00,11.0,11.0,8.0,81.75,0.0,19.0,,0,0,36.4,10.4,87.2,1010.7,96.3,24.1,4.0,0.0,0,10,Overcast,cloudy,

245,EFHK,2022-06-20T05:00:00,11.8,11.8,8.7,81.31,0.0,19.0,,0,0,37.1,11.5,92.7,1010.3,92.5,24.1,8.0,0.0,0,10,Overcast,cloudy,

246,EFHK,2022-06-20T06:00:00,12.7,12.7,9.5,80.87,0.0,19.0,,0,0,37.8,12.6,98.2,1010.0,88.8,24.1,12.0,0.0,0,10,Partially cloudy,partly-cloudy-day,

247,EFHK,2022-06-20T07:00:00,13.2,13.2,10.3,82.59,0.0,19.0,,0,0,39.1,13.9,102.4,1009.7,92.5,24.1,21.0,0.0,0,10,Overcast,cloudy,

248,EFHK,2022-06-20T08:00:00,13.8,13.8,11.2,84.32,0.0,19.0,,0,0,40.4,15.2,106.6,1009.3,96.3,24.1,30.0,0.1,0,10,Overcast,cloudy,

249,EFHK,2022-06-20T09:00:00,14.4,14.4,12.1,86.07,0.0,19.0,,0,0,41.8,16.6,110.8,1009.0,100.0,24.1,39.0,0.1,0,10,Overcast,cloudy,

250,EFHK,2022-06-20T10:00:00,14.6,14.6,12.3,86.46,0.0,28.6,,0,0,45.8,17.5,109.4,1008.7,100.0,24.1,55.0,0.2,1,10,Overcast,cloudy,

251,EFHK,2022-06-20T11:00:00,14.8,14.8,12.6,86.86,0.0,28.6,,0,0,49.9,18.5,108.0,1008.3,100.0,24.1,71.0,0.2,1,10,Overcast,cloudy,

252,EFHK,2022-06-20T12:00:00,15.0,15.0,12.9,87.26,0.2,28.6,rain,0,0,54.0,19.4,106.6,1008.0,100.0,24.1,87.0,0.3,1,10,Overcast,cloudy,

253,EFHK,2022-06-20T13:00:00,15.0,15.0,12.4,84.82,0.0,28.6,,0,0,52.8,18.6,108.9,1008.0,100.0,24.1,90.0,0.3,1,10,Overcast,cloudy,

254,EFHK,2022-06-20T14:00:00,15.0,15.0,12.0,82.44,0.0,28.6,,0,0,51.6,17.8,111.1,1008.0,100.0,24.0,93.0,0.3,1,10,Overcast,cloudy,

255,EFHK,2022-06-20T15:00:00,15.0,15.0,11.6,80.11,0.0,28.6,rain,0,0,50.4,16.9,113.4,1008.0,100.0,24.0,96.0,0.3,1,10,Overcast,cloudy,

256,EFHK,2022-06-20T16:00:00,14.8,14.8,12.3,84.98,0.0,28.6,,0,0,52.3,17.2,107.7,1007.3,100.0,24.0,97.0,0.3,1,10,Overcast,cloudy,

257,EFHK,2022-06-20T17:00:00,14.6,14.6,13.0,90.13,0.0,28.6,,0,0,54.2,17.4,102.1,1006.7,100.0,24.1,98.0,0.4,1,10,Overcast,cloudy,

258,EFHK,2022-06-20T18:00:00,14.4,14.4,13.7,95.56,1.9,28.6,rain,0,0,56.2,17.6,96.4,1006.0,100.0,24.1,99.0,0.4,1,10,Overcast,cloudy,

259,EFHK,2022-06-20T19:00:00,14.9,14.9,14.0,93.94,0.0,28.6,,0,0,54.5,16.7,106.9,1005.7,100.0,19.8,93.0,0.4,1,10,Overcast,cloudy,

260,EFHK,2022-06-20T20:00:00,15.5,15.5,14.3,92.36,0.0,28.6,,0,0,52.8,15.7,117.4,1005.3,100.0,15.4,87.0,0.3,1,10,Overcast,cloudy,

261,EFHK,2022-06-20T21:00:00,16.1,16.1,14.6,90.82,0.4,28.6,rain,0,0,51.1,14.8,127.9,1005.0,100.0,11.1,81.0,0.3,1,10,Overcast,cloudy,

262,EFHK,2022-06-20T22:00:00,15.7,15.7,14.7,93.78,0.0,19.0,,0,0,44.8,13.1,123.5,1005.0,100.0,7.5,55.3,0.2,1,10,Overcast,cloudy,

263,EFHK,2022-06-20T23:00:00,15.3,15.3,14.8,96.84,0.0,19.0,,0,0,38.4,11.4,119.0,1005.0,100.0,4.0,29.7,0.1,0,10,Overcast,cloudy,

264,EFHK,2022-06-21T00:00:00,15.0,15.0,15.0,100.0,2.4,19.0,rain,0,0,32.0,9.7,114.6,1005.0,100.0,0.4,4.0,0.0,0,10,Overcast,fog,

265,EFHK,2022-06-21T01:00:00,15.7,15.7,15.7,99.57,0.0,19.0,,0,0,30.4,9.6,120.3,1004.7,100.0,0.3,2.7,0.0,0,10,Overcast,fog,

266,EFHK,2022-06-21T02:00:00,16.5,16.5,16.4,99.16,0.0,19.0,,0,0,28.7,9.5,125.9,1004.3,100.0,0.2,1.3,0.0,0,10,Overcast,fog,

267,EFHK,2022-06-21T03:00:00,17.3,17.3,17.1,98.74,2.5,19.0,rain,0,0,27.0,9.4,131.6,1004.0,100.0,0.1,0.0,,0,10,Overcast,fog,

268,EFHK,2022-06-21T04:00:00,17.0,17.0,16.8,98.74,0.0,19.0,,0,0,27.8,9.2,135.7,1004.0,99.7,0.1,1.3,0.0,0,10,Overcast,fog,

269,EFHK,2022-06-21T05:00:00,16.7,16.7,16.5,98.74,0.0,19.0,,0,0,28.7,9.1,139.8,1004.0,99.3,0.1,2.7,0.0,0,10,Overcast,fog,

270,EFHK,2022-06-21T06:00:00,16.5,16.5,16.3,98.73,0.3,19.0,rain,0,0,29.5,9.0,143.9,1004.0,99.0,0.1,4.0,0.0,0,10,Overcast,fog,

271,EFHK,2022-06-21T07:00:00,16.1,16.1,15.9,98.94,0.0,19.0,,0,0,26.9,8.4,170.2,1004.3,99.3,0.1,11.3,0.0,0,10,Overcast,fog,

272,EFHK,2022-06-21T08:00:00,15.7,15.7,15.6,99.15,0.0,19.0,,0,0,24.2,7.8,196.6,1004.7,99.7,0.2,18.7,0.1,0,10,Overcast,fog,

273,EFHK,2022-06-21T09:00:00,15.4,15.4,15.3,99.36,0.7,19.0,rain,0,0,21.6,7.2,222.9,1005.0,100.0,0.2,26.0,0.1,0,10,Overcast,fog,

274,EFHK,2022-06-21T10:00:00,15.5,15.5,15.1,97.47,0.0,33.3,,0,0,20.8,7.6,228.2,1005.7,90.2,8.2,42.0,0.2,0,10,Overcast,cloudy,

275,EFHK,2022-06-21T11:00:00,15.6,15.6,14.9,95.61,0.0,33.3,,0,0,19.9,7.9,233.4,1006.3,80.4,16.1,58.0,0.2,1,10,Partially cloudy,partly-cloudy-day,

276,EFHK,2022-06-21T12:00:00,15.8,15.8,14.8,93.78,2.8,33.3,rain,0,0,19.1,8.3,238.7,1007.0,70.6,24.1,74.0,0.3,1,10,Partially cloudy,partly-cloudy-day,

277,EFHK,2022-06-21T13:00:00,17.9,17.9,14.4,80.17,0.0,33.3,,0,0,17.9,8.4,232.7,1007.0,79.5,24.1,251.3,0.9,3,10,Partially cloudy,partly-cloudy-day,

278,EFHK,2022-06-21T14:00:00,20.1,20.1,14.2,68.69,0.0,33.3,,0,0,16.7,8.5,226.6,1007.0,88.3,24.1,428.7,1.6,4,10,Partially cloudy,partly-cloudy-day,

279,EFHK,2022-06-21T15:00:00,22.3,22.3,13.9,58.98,0.0,33.3,,0,0,15.5,8.6,220.6,1007.0,97.2,24.1,606.0,2.2,6,10,Overcast,cloudy,

280,EFHK,2022-06-21T16:00:00,21.9,21.9,13.7,59.67,0.0,42.9,,0,0,13.7,8.4,213.3,1007.0,73.4,24.1,508.3,1.8,5,10,Partially cloudy,partly-cloudy-day,

281,EFHK,2022-06-21T17:00:00,21.6,21.6,13.6,60.37,0.0,42.9,,0,0,11.9,8.2,205.9,1007.0,49.7,24.1,410.7,1.5,4,10,Partially cloudy,partly-cloudy-day,

282,EFHK,2022-06-21T18:00:00,21.3,21.3,13.5,61.09,0.0,42.9,,0,0,10.1,7.9,198.6,1007.0,25.9,24.1,313.0,1.1,3,10,Partially cloudy,partly-cloudy-day,

283,EFHK,2022-06-21T19:00:00,20.1,20.1,13.1,64.23,0.0,42.9,,0,0,10.2,7.3,195.5,1007.0,18.9,24.1,298.7,1.1,3,10,Clear,clear-day,

284,EFHK,2022-06-21T20:00:00,18.9,18.9,12.8,67.57,0.0,42.9,,0,0,10.3,6.7,192.3,1007.0,12.0,24.1,284.3,1.0,3,10,Clear,clear-day,

285,EFHK,2022-06-21T21:00:00,17.8,17.8,12.5,71.12,0.0,42.9,,0,0,10.4,6.1,189.2,1007.0,5.0,24.1,270.0,1.0,3,10,Clear,clear-day,

286,EFHK,2022-06-21T22:00:00,16.2,16.2,11.6,74.35,0.0,28.6,,0,0,7.7,4.8,161.6,1006.7,30.6,24.1,188.0,0.7,2,10,Partially cloudy,partly-cloudy-day,

287,EFHK,2022-06-21T23:00:00,14.6,14.6,10.8,77.8,0.0,28.6,,0,0,4.9,3.5,134.1,1006.3,56.1,24.1,106.0,0.4,0,10,Partially cloudy,partly-cloudy-night,

288,EFHK,2022-06-22T00:00:00,13.1,13.1,10.0,81.47,0.0,28.6,,0,0,2.2,2.2,106.5,1006.0,81.7,24.1,24.0,0.1,0,10,Partially cloudy,partly-cloudy-night,

289,EFHK,2022-06-22T01:00:00,12.9,12.9,10.1,83.1,0.0,28.6,,0,0,7.8,4.1,93.5,1005.7,87.8,24.1,16.0,0.1,0,10,Partially cloudy,partly-cloudy-night,

290,EFHK,2022-06-22T02:00:00,12.8,12.8,10.3,84.77,0.0,28.6,,0,0,13.4,6.0,80.4,1005.3,93.9,24.1,8.0,0.0,0,10,Overcast,cloudy,

291,EFHK,2022-06-22T03:00:00,12.7,12.7,10.5,86.47,0.0,28.6,,0,0,19.1,7.9,67.4,1005.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

292,EFHK,2022-06-22T04:00:00,13.4,13.4,11.2,86.54,0.0,52.4,rain,0,0,27.7,9.8,70.0,1004.0,74.1,23.1,9.7,0.0,0,10,"Rain, Partially cloudy",rain,

293,EFHK,2022-06-22T05:00:00,14.1,14.1,11.9,86.61,0.0,52.4,rain,0,0,36.4,11.8,72.5,1003.0,48.3,22.1,19.3,0.1,0,10,"Rain, Partially cloudy",rain,

294,EFHK,2022-06-22T06:00:00,14.8,14.8,12.6,86.67,0.1,52.4,rain,0,0,45.0,13.7,75.1,1002.0,22.4,21.1,29.0,0.1,0,10,"Rain, Partially cloudy",rain,

295,EFHK,2022-06-22T07:00:00,15.8,15.8,13.9,88.48,0.0,52.4,rain,0,0,43.7,15.2,87.6,1001.3,48.3,14.2,84.3,0.3,1,10,"Rain, Partially cloudy",rain,

296,EFHK,2022-06-22T08:00:00,16.8,16.8,15.2,90.29,0.0,52.4,rain,0,0,42.4,16.8,100.1,1000.7,74.1,7.3,139.7,0.5,1,10,"Rain, Partially cloudy",rain,

297,EFHK,2022-06-22T09:00:00,17.8,17.8,16.5,92.1,0.3,52.4,rain,0,0,41.0,18.4,112.6,1000.0,100.0,0.4,195.0,0.7,2,10,"Rain, Overcast",rain,

298,EFHK,2022-06-22T10:00:00,18.9,18.9,16.4,85.06,0.0,47.6,rain,0,0,40.3,19.6,122.3,999.7,95.4,8.2,218.3,0.9,2,10,"Rain, Overcast",rain,

299,EFHK,2022-06-22T11:00:00,20.1,20.1,16.3,78.61,0.0,47.6,rain,0,0,39.6,20.8,132.1,999.3,90.7,16.1,241.7,0.9,2,10,"Rain, Overcast",rain,

300,EFHK,2022-06-22T12:00:00,21.3,21.3,16.2,72.69,0.1,47.6,rain,0,0,38.9,22.0,141.8,999.0,86.1,23.9,265.0,1.0,3,10,"Rain, Partially cloudy",rain,

301,EFHK,2022-06-22T13:00:00,19.7,19.7,14.3,71.18,0.0,47.6,rain,0,0,39.6,23.5,161.1,1000.3,87.3,24.0,384.7,1.4,4,10,"Rain, Partially cloudy",rain,

302,EFHK,2022-06-22T14:00:00,18.1,18.1,12.5,69.66,0.0,47.6,rain,0,0,40.3,25.1,180.4,1001.7,88.6,24.0,504.3,1.8,5,10,"Rain, Partially cloudy",rain,

303,EFHK,2022-06-22T15:00:00,16.6,16.6,10.7,68.13,0.2,47.6,rain,0,0,41.0,26.6,199.7,1003.0,89.8,24.1,624.0,2.2,6,10,"Rain, Partially cloudy",rain,

304,EFHK,2022-06-22T16:00:00,16.4,16.4,10.3,66.76,0.0,28.6,,0,0,37.6,24.4,205.0,1003.3,84.6,24.1,571.7,2.0,6,10,Partially cloudy,partly-cloudy-day,

305,EFHK,2022-06-22T17:00:00,16.4,16.4,9.9,65.41,0.0,28.6,,0,0,34.1,22.1,210.3,1003.7,79.4,24.1,519.3,1.9,5,10,Partially cloudy,partly-cloudy-day,

306,EFHK,2022-06-22T18:00:00,16.3,16.3,9.5,64.09,0.1,28.6,rain,0,0,30.6,19.8,215.6,1004.0,74.2,24.1,467.0,1.7,5,10,Partially cloudy,partly-cloudy-day,

307,EFHK,2022-06-22T19:00:00,15.6,15.6,9.6,67.62,0.0,28.6,,0,0,28.0,16.8,211.2,1004.7,49.6,24.1,385.7,1.4,4,10,Partially cloudy,partly-cloudy-day,

308,EFHK,2022-06-22T20:00:00,14.9,14.9,9.7,71.37,0.0,28.6,,0,0,25.3,13.8,206.8,1005.3,24.9,24.1,304.3,1.1,3,10,Partially cloudy,partly-cloudy-day,

309,EFHK,2022-06-22T21:00:00,14.2,14.2,9.9,75.34,0.0,28.6,,0,0,22.7,10.8,202.4,1006.0,0.3,24.1,223.0,0.8,2,10,Clear,clear-day,

310,EFHK,2022-06-22T22:00:00,12.9,12.9,9.9,82.18,0.0,19.0,,0,0,23.9,9.8,206.7,1006.3,9.0,24.1,156.7,0.6,2,10,Clear,clear-day,

311,EFHK,2022-06-22T23:00:00,11.6,11.6,10.0,89.71,0.0,19.0,,0,0,25.1,8.9,210.9,1006.7,17.6,24.1,90.3,0.3,0,10,Clear,clear-night,

312,EFHK,2022-06-23T00:00:00,10.4,10.4,10.1,98.02,0.0,19.0,,0,0,26.3,7.9,215.2,1007.0,26.3,24.1,24.0,0.1,0,10,Partially cloudy,partly-cloudy-night,

313,EFHK,2022-06-23T01:00:00,9.8,8.9,9.4,97.79,0.0,19.0,,0,0,22.4,7.2,213.8,1007.3,18.3,24.1,16.0,0.1,0,10,Clear,clear-night,

314,EFHK,2022-06-23T02:00:00,9.2,8.4,8.8,97.56,0.0,19.0,,0,0,18.6,6.5,212.5,1007.7,10.2,24.1,8.0,0.0,0,10,Clear,clear-night,

315,EFHK,2022-06-23T03:00:00,8.6,7.9,8.2,97.33,0.0,19.0,,0,0,14.8,5.8,211.1,1008.0,2.2,24.1,0.0,,0,10,Clear,clear-night,

316,EFHK,2022-06-23T04:00:00,9.0,8.5,8.4,96.03,0.0,14.3,,0,0,15.7,5.4,207.7,1008.3,1.5,24.1,11.7,0.0,0,10,Clear,clear-day,

317,EFHK,2022-06-23T05:00:00,9.5,9.2,8.7,94.75,0.0,14.3,,0,0,16.7,5.0,204.2,1008.7,0.9,24.1,23.3,0.1,0,10,Clear,clear-day,

