,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
19,EFHK,2022-09-26T19:00:00,11.2,11.2,6.8,74.32,0.0,0.0,,0,0,25.6,9.7,109.5,1008.0,58.9,24.1,35.0,0.1,0,10,Partially cloudy,partly-cloudy-day,

20,EFHK,2022-09-26T20:00:00,10.5,10.5,7.0,78.93,0.0,0.0,,0,0,21.2,8.6,105.7,1008.0,37.2,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

21,EFHK,2022-09-26T21:00:00,10.3,10.3,7.5,82.78,0.0,0.0,,0,0,18.7,7.9,112.3,1008.0,39.0,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

22,EFHK,2022-09-26T22:00:00,10.3,10.3,7.5,82.78,0.0,0.0,,0,0,16.9,6.5,113.4,1008.0,66.3,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

23,EFHK,2022-09-26T23:00:00,10.4,10.4,7.7,83.35,0.0,0.0,,0,0,16.6,7.9,130.4,1009.0,56.1,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

24,EFHK,2022-09-27T00:00:00,10.2,10.2,7.9,85.63,0.0,0.0,,0,0,16.9,7.9,133.4,1009.0,55.9,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

25,EFHK,2022-09-27T01:00:00,9.8,8.9,7.8,87.36,0.0,0.0,,0,0,16.6,7.2,129.7,1009.0,18.7,24.1,0.0,,0,10,Clear,clear-night,

26,EFHK,2022-09-27T02:00:00,9.5,8.6,7.7,88.53,0.0,0.0,,0,0,15.5,7.2,120.1,1009.0,13.7,24.1,0.0,,0,10,Clear,clear-night,

27,EFHK,2022-09-27T03:00:00,9.4,8.3,7.7,89.13,0.0,0.0,,0,0,16.6,7.9,115.6,1009.0,43.4,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

28,EFHK,2022-09-27T04:00:00,9.4,8.1,7.5,87.92,0.0,0.0,,0,0,18.0,8.6,119.9,1009.0,30.8,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

29,EFHK,2022-09-27T05:00:00,9.3,8.1,7.9,90.96,0.0,0.0,,0,0,18.0,8.3,121.3,1009.0,40.5,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

30,EFHK,2022-09-27T06:00:00,9.2,8.1,7.8,90.95,0.0,0.0,,0,0,17.6,7.6,121.2,1009.0,42.1,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

31,EFHK,2022-09-27T07:00:00,9.1,8.2,7.7,90.95,0.0,0.0,,0,0,15.8,6.8,114.9,1009.0,44.5,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

32,EFHK,2022-09-27T08:00:00,9.2,8.0,7.6,89.72,0.0,0.0,,0,0,16.6,7.9,116.5,1009.0,38.9,24.1,11.0,0.0,0,10,Partially cloudy,partly-cloudy-day,

33,EFHK,2022-09-27T09:00:00,10.1,10.1,8.0,86.8,0.0,0.0,,0,0,18.4,8.6,123.3,1009.0,41.6,24.1,91.0,0.3,1,10,Partially cloudy,partly-cloudy-day,

34,EFHK,2022-09-27T10:00:00,11.2,11.2,8.1,81.22,0.0,4.8,,0,0,25.2,11.5,127.5,1010.0,48.0,24.1,189.0,0.7,2,10,Partially cloudy,partly-cloudy-day,

35,EFHK,2022-09-27T11:00:00,11.8,11.8,8.3,79.12,0.0,4.8,,0,0,28.1,12.6,124.1,1010.0,52.1,24.1,264.0,1.0,3,10,Partially cloudy,partly-cloudy-day,

36,EFHK,2022-09-27T12:00:00,12.4,12.4,8.0,74.53,0.0,4.8,,0,0,29.9,13.3,118.8,1010.0,43.7,24.1,329.0,1.2,3,10,Partially cloudy,partly-cloudy-day,

37,EFHK,2022-09-27T13:00:00,13.0,13.0,6.7,65.56,0.0,4.8,,0,0,31.7,14.0,115.3,1011.0,40.8,24.1,351.0,1.3,4,10,Partially cloudy,partly-cloudy-day,

38,EFHK,2022-09-27T14:00:00,13.3,13.3,6.7,64.29,0.0,4.8,,0,0,34.6,15.1,112.9,1011.0,49.2,24.1,349.0,1.3,3,10,Partially cloudy,partly-cloudy-day,

39,EFHK,2022-09-27T15:00:00,13.0,13.0,6.8,66.01,0.0,4.8,,0,0,35.3,15.5,107.7,1011.0,46.4,24.1,282.0,1.0,3,10,Partially cloudy,partly-cloudy-day,

40,EFHK,2022-09-27T16:00:00,12.7,12.7,7.2,69.19,0.0,0.0,,0,0,34.9,14.8,103.2,1011.0,35.7,24.1,183.0,0.7,2,10,Partially cloudy,partly-cloudy-day,

41,EFHK,2022-09-27T17:00:00,12.3,12.3,6.7,68.64,0.0,0.0,,0,0,33.5,14.4,99.5,1011.0,16.4,24.1,127.0,0.5,1,10,Clear,clear-day,

42,EFHK,2022-09-27T18:00:00,11.6,11.6,6.6,71.39,0.0,0.0,,0,0,32.0,13.7,96.0,1011.0,25.2,24.1,85.0,0.3,1,10,Partially cloudy,partly-cloudy-day,

43,EFHK,2022-09-27T19:00:00,10.7,10.7,6.8,76.83,0.0,0.0,,0,0,30.2,10.8,90.3,1011.0,21.4,24.1,26.0,0.1,0,10,Partially cloudy,partly-cloudy-day,

44,EFHK,2022-09-27T20:00:00,9.9,8.9,6.5,79.39,0.0,0.0,,0,0,23.8,7.9,79.6,1011.0,15.5,24.1,0.0,,0,10,Clear,clear-night,

45,EFHK,2022-09-27T21:00:00,9.3,8.2,6.5,82.65,0.0,0.0,,0,0,16.9,7.9,74.8,1011.0,10.7,24.1,0.0,,0,10,Clear,clear-night,

46,EFHK,2022-09-27T22:00:00,8.9,7.8,6.7,86.08,0.0,19.0,,0,0,16.6,7.6,66.3,1011.0,38.3,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

47,EFHK,2022-09-27T23:00:00,8.5,7.4,6.2,85.45,0.0,19.0,,0,0,15.5,7.2,60.9,1012.0,31.6,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

48,EFHK,2022-09-28T00:00:00,8.1,6.8,6.0,86.6,0.0,19.0,,0,0,15.8,7.6,58.5,1012.0,36.2,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

49,EFHK,2022-09-28T01:00:00,7.9,6.6,5.9,87.18,0.0,19.0,,0,0,15.8,7.6,60.0,1012.0,54.7,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

50,EFHK,2022-09-28T02:00:00,7.9,6.8,6.0,87.78,0.1,19.0,rain,0,0,15.1,6.8,65.4,1011.0,62.4,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

51,EFHK,2022-09-28T03:00:00,7.7,6.5,5.9,88.38,0.0,19.0,,0,0,14.8,7.2,62.1,1012.0,62.0,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

52,EFHK,2022-09-28T04:00:00,7.8,6.6,5.9,87.78,0.0,9.5,,0,0,15.1,7.2,57.6,1012.0,61.1,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

53,EFHK,2022-09-28T05:00:00,7.4,5.8,6.2,92.09,0.0,9.5,,0,0,16.9,8.3,48.4,1012.0,65.2,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

54,EFHK,2022-09-28T06:00:00,7.1,5.4,6.1,93.35,0.1,9.5,rain,0,0,18.0,8.6,43.3,1012.0,65.3,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

55,EFHK,2022-09-28T07:00:00,6.9,5.1,6.1,94.64,0.0,9.5,,0,0,19.1,9.0,46.3,1012.0,66.8,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

56,EFHK,2022-09-28T08:00:00,6.7,4.9,6.0,95.29,0.0,9.5,,0,0,19.8,9.0,46.2,1012.0,59.5,24.1,3.0,0.0,0,10,Partially cloudy,partly-cloudy-day,

57,EFHK,2022-09-28T09:00:00,7.2,5.1,6.2,93.36,0.0,9.5,,0,0,24.5,10.8,52.2,1012.0,67.6,24.1,19.0,0.1,0,10,Partially cloudy,partly-cloudy-day,

58,EFHK,2022-09-28T10:00:00,8.8,6.7,7.1,89.08,0.0,28.6,,0,0,32.4,12.6,69.8,1012.0,78.9,24.1,40.0,0.1,0,10,Partially cloudy,partly-cloudy-day,

59,EFHK,2022-09-28T11:00:00,10.1,10.1,7.3,82.75,0.0,28.6,,0,0,34.9,12.6,71.4,1012.0,76.2,24.1,62.0,0.2,1,10,Partially cloudy,partly-cloudy-day,

60,EFHK,2022-09-28T12:00:00,11.0,11.0,7.4,78.47,0.0,28.6,,0,0,34.9,14.4,78.5,1012.0,85.8,24.1,92.0,0.3,1,10,Partially cloudy,partly-cloudy-day,

61,EFHK,2022-09-28T13:00:00,12.0,12.0,6.7,70.01,0.0,28.6,rain,0,0,32.4,13.3,76.2,1011.0,80.0,23.3,132.0,0.5,1,10,Partially cloudy,partly-cloudy-day,

62,EFHK,2022-09-28T14:00:00,12.4,12.4,6.4,66.8,0.0,28.6,rain,0,0,33.8,15.1,85.0,1011.0,80.2,23.3,165.0,0.6,2,10,Partially cloudy,partly-cloudy-day,

63,EFHK,2022-09-28T15:00:00,12.1,12.1,7.0,70.99,0.0,28.6,rain,0,0,34.6,14.4,81.2,1011.0,91.9,24.1,181.0,0.7,2,10,Overcast,cloudy,

64,EFHK,2022-09-28T16:00:00,11.8,11.8,7.3,73.91,0.1,28.6,rain,0,0,33.5,13.7,78.1,1011.0,91.8,21.8,233.0,0.8,2,10,Overcast,cloudy,

65,EFHK,2022-09-28T17:00:00,11.4,11.4,7.4,76.41,0.1,28.6,rain,0,0,31.3,11.9,74.6,1010.0,96.9,24.1,141.0,0.5,1,10,Overcast,cloudy,

66,EFHK,2022-09-28T18:00:00,11.3,11.3,7.3,76.4,0.0,28.6,rain,0,0,26.3,11.5,70.9,1010.0,93.9,23.8,70.0,0.3,1,10,Overcast,cloudy,

67,EFHK,2022-09-28T19:00:00,10.6,10.6,7.3,80.03,0.0,28.6,rain,0,0,25.2,10.4,65.6,1010.0,95.0,23.6,14.0,0.1,0,10,Overcast,cloudy,

68,EFHK,2022-09-28T20:00:00,9.9,8.5,7.7,86.19,0.0,28.6,,0,0,23.0,10.1,54.5,1010.0,96.0,22.7,0.0,,0,10,Overcast,cloudy,

69,EFHK,2022-09-28T21:00:00,9.4,7.7,7.9,90.35,0.0,28.6,rain,0,0,23.8,10.8,54.4,1010.0,92.3,24.1,0.0,,0,10,Overcast,cloudy,

70,EFHK,2022-09-28T22:00:00,9.2,7.4,7.7,90.34,0.0,90.5,rain,0,0,24.5,11.2,53.5,1010.0,89.4,19.1,0.0,,0,10,"Rain, Partially cloudy",rain,

71,EFHK,2022-09-28T23:00:00,9.0,7.1,7.3,89.1,0.0,90.5,rain,0,0,25.2,11.5,54.4,1010.0,86.9,20.3,0.0,,0,10,"Rain, Partially cloudy",rain,

72,EFHK,2022-09-29T00:00:00,8.5,6.5,7.1,90.91,0.0,90.5,rain,0,0,25.9,11.9,53.0,1010.0,96.3,22.5,0.0,,0,10,"Rain, Overcast",rain,

73,EFHK,2022-09-29T01:00:00,8.2,6.2,7.1,92.77,0.0,90.5,rain,0,0,25.9,11.2,49.8,1010.0,96.8,23.2,0.0,,0,10,"Rain, Overcast",rain,

74,EFHK,2022-09-29T02:00:00,8.1,6.1,6.9,92.13,0.0,90.5,rain,0,0,24.8,11.2,49.3,1010.0,91.3,24.1,0.0,,0,10,"Rain, Overcast",rain,

75,EFHK,2022-09-29T03:00:00,7.8,5.6,6.7,92.75,0.0,90.5,rain,0,0,25.6,11.9,48.6,1010.0,88.2,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

76,EFHK,2022-09-29T04:00:00,7.7,5.6,6.7,93.39,0.0,57.1,rain,0,0,25.6,11.5,47.4,1010.0,89.6,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

77,EFHK,2022-09-29T05:00:00,7.6,5.2,6.6,93.38,0.0,57.1,rain,0,0,27.7,13.0,55.1,1010.0,81.1,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

78,EFHK,2022-09-29T06:00:00,7.5,5.4,6.5,93.38,0.0,57.1,rain,0,0,28.1,11.2,46.0,1010.0,92.0,23.5,0.0,,0,10,"Rain, Overcast",rain,

79,EFHK,2022-09-29T07:00:00,7.3,4.8,6.0,91.45,0.0,57.1,rain,0,0,28.8,13.3,53.7,1010.0,66.1,21.3,0.0,,0,10,"Rain, Partially cloudy",rain,

80,EFHK,2022-09-29T08:00:00,6.6,4.0,5.4,92.04,0.0,57.1,rain,0,0,29.2,12.6,49.7,1010.0,70.9,12.8,2.0,0.0,0,10,"Rain, Partially cloudy",rain,

81,EFHK,2022-09-29T09:00:00,6.8,3.9,5.5,91.42,0.0,57.1,rain,0,0,33.5,15.1,54.9,1010.0,90.5,16.7,7.0,0.0,0,10,"Rain, Overcast",rain,

82,EFHK,2022-09-29T10:00:00,8.1,5.8,5.5,83.65,0.0,47.6,rain,0,0,34.2,13.0,58.3,1010.0,67.2,24.1,53.0,0.2,1,10,"Rain, Partially cloudy",rain,

83,EFHK,2022-09-29T11:00:00,9.1,6.7,5.2,76.57,0.0,47.6,rain,0,0,36.0,15.1,73.8,1010.0,85.0,24.1,128.0,0.5,1,10,"Rain, Partially cloudy",rain,

84,EFHK,2022-09-29T12:00:00,9.7,7.4,4.7,71.02,0.0,47.6,rain,0,0,36.4,16.2,87.7,1010.0,98.8,24.1,131.0,0.5,1,10,"Rain, Overcast",rain,

85,EFHK,2022-09-29T13:00:00,9.5,7.2,5.0,73.5,0.1,47.6,rain,0,0,36.4,15.5,91.5,1010.0,95.7,23.8,279.0,1.0,3,10,"Rain, Overcast",rain,

86,EFHK,2022-09-29T14:00:00,9.2,7.1,5.4,77.12,0.1,47.6,rain,0,0,34.2,13.7,85.8,1010.0,98.4,15.7,278.0,1.0,3,10,"Rain, Overcast",rain,

87,EFHK,2022-09-29T15:00:00,9.4,7.6,5.2,75.04,0.2,47.6,rain,0,0,30.2,11.9,84.1,1010.0,99.0,19.2,257.0,0.9,3,10,"Rain, Overcast",rain,

88,EFHK,2022-09-29T16:00:00,9.4,7.7,5.0,74.0,0.0,23.8,rain,0,0,28.0,11.4,86.5,1010.3,94.6,19.5,166.0,0.6,2,10,Overcast,cloudy,

89,EFHK,2022-09-29T17:00:00,9.4,7.8,4.8,72.99,0.0,23.8,rain,0,0,25.7,10.9,89.0,1010.7,90.3,24.1,46.0,0.2,0,10,Overcast,cloudy,

90,EFHK,2022-09-29T18:00:00,9.5,7.9,4.7,71.98,0.0,23.8,rain,0,0,23.4,10.4,91.4,1011.0,85.9,24.1,39.0,0.1,0,10,Partially cloudy,partly-cloudy-day,

91,EFHK,2022-09-29T19:00:00,8.7,7.2,4.7,76.15,0.0,23.8,rain,0,0,20.6,9.4,79.3,1011.0,77.3,23.1,4.0,0.0,0,10,Partially cloudy,partly-cloudy-night,

92,EFHK,2022-09-29T20:00:00,7.9,6.5,4.8,80.59,0.0,23.8,rain,0,0,17.9,8.3,67.3,1011.0,68.7,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

93,EFHK,2022-09-29T21:00:00,7.2,5.9,4.9,85.31,0.0,23.8,,0,0,15.1,7.2,55.2,1011.0,60.1,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

94,EFHK,2022-09-29T22:00:00,6.7,5.2,4.5,86.06,0.0,66.7,rain,0,0,16.0,7.6,53.3,1011.0,69.5,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

95,EFHK,2022-09-29T23:00:00,6.2,4.6,4.2,86.82,0.0,66.7,rain,0,0,16.8,7.9,51.5,1011.0,78.9,21.4,0.0,,0,10,"Rain, Partially cloudy",rain,

96,EFHK,2022-09-30T00:00:00,5.8,4.0,3.9,87.59,0.0,66.7,rain,0,0,17.6,8.3,49.6,1011.0,88.3,20.2,0.0,,0,10,"Rain, Partially cloudy",rain,

97,EFHK,2022-09-30T01:00:00,5.5,3.7,3.2,85.13,0.0,66.7,rain,0,0,18.2,8.4,50.2,1011.0,91.7,23.5,0.0,,0,10,"Rain, Overcast",rain,

98,EFHK,2022-09-30T02:00:00,5.3,3.4,2.6,82.73,0.0,66.7,rain,0,0,18.8,8.5,50.8,1011.0,95.0,23.0,0.0,,0,10,"Rain, Overcast",rain,

99,EFHK,2022-09-30T03:00:00,5.1,3.0,2.0,80.37,0.0,66.7,rain,0,0,19.4,8.6,51.4,1011.0,98.4,24.1,0.0,,0,10,"Rain, Overcast",rain,

100,EFHK,2022-09-30T04:00:00,4.9,2.8,1.7,79.22,0.0,19.0,,0,0,20.3,9.0,53.2,1011.0,96.6,24.1,0.0,,0,10,Overcast,cloudy,

101,EFHK,2022-09-30T05:00:00,4.9,2.6,1.4,78.08,0.0,19.0,,0,0,21.1,9.4,55.0,1011.0,94.9,24.1,0.0,,0,10,Overcast,cloudy,

102,EFHK,2022-09-30T06:00:00,4.8,2.4,1.1,76.95,0.0,19.0,,0,0,22.0,9.7,56.8,1011.0,93.1,24.1,0.0,,0,10,Overcast,cloudy,

103,EFHK,2022-09-30T07:00:00,4.9,2.7,1.4,77.91,0.0,19.0,,0,0,21.5,9.6,58.4,1011.3,87.4,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

104,EFHK,2022-09-30T08:00:00,5.2,3.0,1.8,78.87,0.0,19.0,,0,0,21.0,9.5,60.0,1011.7,81.8,24.1,6.0,0.0,0,10,Partially cloudy,partly-cloudy-day,

105,EFHK,2022-09-30T09:00:00,5.4,3.2,2.2,79.85,0.0,19.0,,0,0,20.5,9.4,61.6,1012.0,76.1,24.1,57.0,0.2,1,10,Partially cloudy,partly-cloudy-day,

106,EFHK,2022-09-30T10:00:00,6.9,4.9,3.0,76.38,0.0,28.6,,0,0,22.0,9.7,74.5,1011.7,81.1,24.1,150.0,0.5,2,10,Partially cloudy,partly-cloudy-day,

107,EFHK,2022-09-30T11:00:00,8.4,6.7,3.8,73.13,0.0,28.6,,0,0,23.4,10.1,87.4,1011.3,86.1,24.1,276.0,1.0,3,10,Partially cloudy,partly-cloudy-day,

108,EFHK,2022-09-30T12:00:00,9.9,8.4,4.7,70.07,0.0,28.6,,0,0,24.8,10.4,100.3,1011.0,91.1,24.1,334.0,1.2,3,10,Overcast,cloudy,

109,EFHK,2022-09-30T13:00:00,10.2,10.2,4.6,68.06,0.0,28.6,,0,0,27.0,11.6,106.0,1011.0,91.9,24.1,358.0,1.3,4,10,Overcast,cloudy,

110,EFHK,2022-09-30T14:00:00,10.6,10.6,4.5,66.11,0.0,28.6,,0,0,29.2,12.8,111.8,1011.0,92.8,24.1,339.0,1.2,3,10,Overcast,cloudy,

111,EFHK,2022-09-30T15:00:00,11.0,11.0,4.5,64.21,0.0,28.6,,0,0,31.3,14.0,117.5,1011.0,93.6,23.4,298.0,1.1,3,10,Overcast,cloudy,

112,EFHK,2022-09-30T16:00:00,10.8,10.8,5.1,67.56,0.0,38.1,,0,0,30.5,13.2,117.9,1010.7,95.7,24.1,252.0,0.9,3,10,Overcast,cloudy,

113,EFHK,2022-09-30T17:00:00,10.7,10.7,5.7,71.06,0.0,38.1,rain,0,0,29.6,12.4,118.4,1010.3,97.9,19.6,175.0,0.6,2,10,Overcast,cloudy,

114,EFHK,2022-09-30T18:00:00,10.6,10.6,6.3,74.72,0.0,38.1,,0,0,28.8,11.5,118.8,1010.0,100.0,24.1,92.0,0.3,1,10,Overcast,cloudy,

115,EFHK,2022-09-30T19:00:00,10.4,10.4,6.7,78.02,0.0,38.1,,0,0,24.8,10.3,114.2,1010.0,97.8,19.3,20.0,0.1,0,10,Overcast,cloudy,

116,EFHK,2022-09-30T20:00:00,10.2,10.2,7.1,81.45,0.0,38.1,,0,0,20.9,9.1,109.7,1010.0,95.6,24.1,0.0,,0,10,Overcast,cloudy,

117,EFHK,2022-09-30T21:00:00,10.0,9.0,7.6,85.03,0.0,38.1,,0,0,16.9,7.9,105.1,1010.0,93.4,24.1,0.0,,0,10,Overcast,cloudy,

118,EFHK,2022-09-30T22:00:00,9.8,9.0,7.7,86.97,0.0,52.4,rain,0,0,14.8,6.8,110.7,1009.7,91.5,20.2,0.0,,0,10,"Rain, Overcast",rain,

119,EFHK,2022-09-30T23:00:00,9.6,9.1,7.9,88.95,0.0,52.4,rain,0,0,12.6,5.8,116.4,1009.3,89.6,21.3,0.0,,0,10,"Rain, Partially cloudy",rain,

120,EFHK,2022-10-01T00:00:00,9.5,9.5,8.1,90.97,0.0,52.4,rain,0,0,10.4,4.7,122.0,1009.0,87.7,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

121,EFHK,2022-10-01T01:00:00,9.4,8.9,8.3,92.84,0.0,52.4,rain,0,0,11.6,5.4,117.3,1008.7,86.4,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

122,EFHK,2022-10-01T02:00:00,9.3,8.7,8.5,94.74,0.0,52.4,rain,0,0,12.8,6.1,112.6,1008.3,85.2,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

123,EFHK,2022-10-01T03:00:00,9.3,8.4,8.8,96.68,0.0,52.4,rain,0,0,14.0,6.8,107.9,1008.0,83.9,24.1,0.0,,0,10,"Rain, Partially cloudy",rain,

124,EFHK,2022-10-01T04:00:00,9.4,8.5,8.8,96.04,0.0,38.1,rain,0,0,15.6,7.0,102.8,1007.3,78.1,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

125,EFHK,2022-10-01T05:00:00,9.4,8.6,8.8,95.39,0.0,38.1,,0,0,17.2,7.1,97.8,1006.7,72.3,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

126,EFHK,2022-10-01T06:00:00,9.6,8.7,8.8,94.75,0.0,38.1,,0,0,18.7,7.2,92.7,1006.0,66.5,24.1,0.0,,0,10,Partially cloudy,partly-cloudy-night,

127,EFHK,2022-10-01T07:00:00,9.0,7.6,7.8,92.19,0.0,38.1,,0,0,16.2,9.0,197.1,1010.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

128,EFHK,2022-10-01T08:00:00,9.1,8.1,7.8,91.57,0.0,38.1,,0,0,9.4,7.2,195.7,1010.0,60.9,24.1,5.0,0.0,0,10,Partially cloudy,partly-cloudy-day,

129,EFHK,2022-10-01T09:00:00,10.1,10.1,8.4,89.19,0.0,38.1,,0,0,13.0,5.8,193.6,1010.0,55.9,24.1,71.0,0.3,1,10,Partially cloudy,partly-cloudy-day,

130,EFHK,2022-10-01T10:00:00,10.9,10.9,8.3,84.17,0.0,47.6,rain,0,0,10.4,5.6,177.2,1009.7,57.0,24.1,135.7,0.5,1,10,"Rain, Partially cloudy",rain,

131,EFHK,2022-10-01T11:00:00,11.7,11.7,8.2,79.47,0.0,47.6,rain,0,0,7.9,5.5,160.7,1009.3,58.0,24.1,200.3,0.8,2,10,"Rain, Partially cloudy",rain,

132,EFHK,2022-10-01T12:00:00,12.5,12.5,8.2,75.05,0.0,47.6,rain,0,0,5.4,5.4,144.3,1009.0,59.1,24.1,265.0,1.0,3,10,"Rain, Partially cloudy",rain,

