,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
77,EFHK,2022-06-13T05:00:00,11.8,11.8,10.6,92.15,0.0,4.8,,0,0,30.0,14.2,218.9,1008.3,89.3,24.1,15.0,0.1,0,10,Partially cloudy,partly-cloudy-day,

78,EFHK,2022-06-13T06:00:00,12.1,12.1,10.8,91.76,0.0,4.8,,0,0,33.8,15.8,223.9,1008.0,91.3,24.1,62.0,0.2,1,10,Overcast,cloudy,

79,EFHK,2022-06-13T07:00:00,13.2,13.2,10.9,85.57,0.0,4.8,,0,0,33.4,15.5,221.9,1008.0,88.0,24.1,170.0,0.6,2,10,Partially cloudy,partly-cloudy-day,

80,EFHK,2022-06-13T08:00:00,14.4,14.4,10.9,79.86,0.0,4.8,,0,0,32.9,15.1,219.8,1008.0,84.7,24.1,281.0,1.0,3,10,Partially cloudy,partly-cloudy-day,

81,EFHK,2022-06-13T09:00:00,15.6,15.6,11.1,74.57,0.0,4.8,,0,0,32.4,14.8,217.8,1008.0,81.4,22.6,440.0,1.6,4,10,Partially cloudy,partly-cloudy-day,

82,EFHK,2022-06-13T10:00:00,16.3,16.3,10.4,68.23,0.0,14.3,,0,0,36.4,16.6,219.6,1008.0,70.5,24.1,561.0,2.0,6,10,Partially cloudy,partly-cloudy-day,

83,EFHK,2022-06-13T11:00:00,17.1,17.1,9.9,62.44,0.0,14.3,,0,0,40.3,18.4,221.3,1008.0,59.7,24.1,667.0,2.4,7,10,Partially cloudy,partly-cloudy-day,

84,EFHK,2022-06-13T12:00:00,17.9,17.9,9.3,57.14,0.0,14.3,,0,0,44.3,20.2,223.1,1008.0,48.8,24.1,748.0,2.7,7,10,Partially cloudy,partly-cloudy-day,

85,EFHK,2022-06-13T13:00:00,17.6,17.6,9.3,57.98,0.0,14.3,,0,0,45.4,20.8,224.5,1008.0,49.2,24.1,793.0,2.9,8,10,Partially cloudy,partly-cloudy-day,

86,EFHK,2022-06-13T14:00:00,17.4,17.4,9.3,58.84,0.0,14.3,,0,0,46.4,21.4,225.8,1008.0,49.5,24.1,801.0,2.9,8,10,Partially cloudy,partly-cloudy-day,

87,EFHK,2022-06-13T15:00:00,17.2,17.2,9.3,59.72,0.0,14.3,,0,0,47.5,22.0,227.2,1008.0,49.9,24.1,771.0,2.8,8,10,Partially cloudy,partly-cloudy-day,

88,EFHK,2022-06-13T16:00:00,16.8,16.8,9.0,60.04,0.0,9.5,,0,0,46.2,20.9,228.4,1008.0,45.3,24.1,699.0,2.5,7,10,Partially cloudy,partly-cloudy-day,

89,EFHK,2022-06-13T17:00:00,16.5,16.5,8.8,60.37,0.0,9.5,,0,0,44.9,19.8,229.6,1008.0,40.8,24.1,641.0,2.3,6,10,Partially cloudy,partly-cloudy-day,

90,EFHK,2022-06-13T18:00:00,16.2,16.2,8.6,60.7,0.0,9.5,,0,0,43.6,18.7,230.8,1008.0,36.2,24.1,532.0,1.9,5,10,Partially cloudy,partly-cloudy-day,

91,EFHK,2022-06-13T19:00:00,15.3,15.3,8.6,64.31,0.0,9.5,,0,0,39.6,17.3,229.7,1008.0,36.7,24.1,408.0,1.5,4,10,Partially cloudy,partly-cloudy-day,

92,EFHK,2022-06-13T20:00:00,14.5,14.5,8.7,68.16,0.0,9.5,,0,0,35.6,15.8,228.7,1008.0,37.2,24.1,281.0,1.0,3,10,Partially cloudy,partly-cloudy-day,

93,EFHK,2022-06-13T21:00:00,13.7,13.7,8.8,72.27,0.0,9.5,,0,0,31.7,14.4,227.6,1008.0,37.7,24.1,156.0,0.6,2,10,Partially cloudy,partly-cloudy-day,

94,EFHK,2022-06-13T22:00:00,12.6,12.6,8.8,77.66,0.0,0.0,,0,0,28.0,12.2,227.0,1008.0,58.5,24.1,54.0,0.2,1,10,Partially cloudy,partly-cloudy-day,

95,EFHK,2022-06-13T23:00:00,11.6,11.6,8.9,83.5,0.0,0.0,,0,0,24.2,10.1,226.5,1008.0,79.2,24.1,7.0,0.0,0,10,Partially cloudy,partly-cloudy-night,

96,EFHK,2022-06-14T00:00:00,10.6,10.6,9.0,89.83,0.0,0.0,,0,0,20.5,7.9,225.9,1008.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

97,EFHK,2022-06-14T01:00:00,10.4,10.4,9.0,91.45,0.0,0.0,,0,0,18.6,7.3,220.8,1008.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

98,EFHK,2022-06-14T02:00:00,10.2,10.2,9.1,93.09,0.0,0.0,,0,0,16.7,6.7,215.7,1008.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

99,EFHK,2022-06-14T03:00:00,10.0,9.4,9.2,94.77,0.0,0.0,,0,0,14.8,6.1,210.6,1008.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

100,EFHK,2022-06-14T04:00:00,10.2,10.2,9.4,94.57,0.0,0.0,,0,0,14.4,6.2,208.2,1008.0,100.0,24.1,0.0,,0,10,Overcast,cloudy,

101,EFHK,2022-06-14T05:00:00,10.4,10.4,9.6,94.37,0.0,0.0,,0,0,14.0,6.4,205.7,1008.0,100.0,24.1,16.0,0.1,0,10,Overcast,cloudy,

102,EFHK,2022-06-14T06:00:00,10.7,10.7,9.8,94.17,0.0,0.0,,0,0,13.7,6.5,203.3,1008.0,100.0,24.1,76.0,0.3,1,10,Overcast,cloudy,

103,EFHK,2022-06-14T07:00:00,11.8,11.8,9.9,88.14,0.0,0.0,,0,0,16.2,7.1,202.0,1008.0,100.0,24.1,180.0,0.6,2,10,Overcast,cloudy,

104,EFHK,2022-06-14T08:00:00,12.9,12.9,10.0,82.55,0.0,0.0,,0,0,18.7,7.7,200.6,1008.0,100.0,24.1,317.0,1.1,3,10,Overcast,cloudy,

105,EFHK,2022-06-14T09:00:00,14.1,14.1,10.2,77.36,0.0,0.0,,0,0,21.2,8.3,199.3,1008.0,100.0,24.1,442.0,1.6,4,10,Overcast,cloudy,

106,EFHK,2022-06-14T10:00:00,15.0,15.0,9.6,69.98,0.0,71.4,rain,0,0,21.7,8.6,194.5,1007.7,100.0,24.1,565.0,2.0,6,10,"Rain, Overcast",rain,

107,EFHK,2022-06-14T11:00:00,16.0,16.0,9.0,63.31,0.0,71.4,rain,0,0,22.2,9.0,189.8,1007.3,100.0,24.1,669.0,2.4,7,10,"Rain, Overcast",rain,

108,EFHK,2022-06-14T12:00:00,17.0,17.0,8.5,57.3,0.0,71.4,rain,0,0,22.7,9.4,185.0,1007.0,100.0,24.1,746.0,2.7,7,10,"Rain, Overcast",rain,

109,EFHK,2022-06-14T13:00:00,17.3,17.3,8.8,57.25,0.0,71.4,rain,0,0,25.0,10.4,187.8,1007.0,82.8,24.1,789.0,2.8,8,10,"Rain, Partially cloudy",rain,

110,EFHK,2022-06-14T14:00:00,17.6,17.6,9.1,57.21,0.0,71.4,rain,0,0,27.2,11.5,190.7,1007.0,65.5,24.1,305.0,1.1,3,10,"Rain, Partially cloudy",rain,

111,EFHK,2022-06-14T15:00:00,18.0,18.0,9.4,57.16,0.0,71.4,rain,0,0,29.5,12.6,193.5,1007.0,48.3,24.1,127.0,0.5,1,10,"Rain, Partially cloudy",rain,

112,EFHK,2022-06-14T16:00:00,17.6,17.6,9.8,60.49,0.0,71.4,rain,0,0,29.2,11.9,198.0,1006.7,48.9,20.9,90.0,0.3,1,10,"Rain, Partially cloudy",rain,

113,EFHK,2022-06-14T17:00:00,17.2,17.2,10.3,64.0,0.0,71.4,rain,0,0,28.8,11.2,202.4,1006.3,49.4,24.1,107.0,0.4,1,10,"Rain, Partially cloudy",rain,

114,EFHK,2022-06-14T18:00:00,16.8,16.8,10.8,67.72,0.0,71.4,rain,0,0,28.4,10.4,206.9,1006.0,50.0,24.1,203.0,0.7,2,10,"Rain, Partially cloudy",rain,

115,EFHK,2022-06-14T19:00:00,17.9,17.9,8.6,54.5,0.1,71.4,rain,0,0,15.8,6.8,316.4,1011.0,46.9,24.1,193.0,0.7,2,10,"Rain, Partially cloudy",rain,

116,EFHK,2022-06-14T20:00:00,17.1,17.1,6.2,48.66,0.0,71.4,rain,0,0,23.4,12.6,310.2,1011.0,5.2,24.1,224.0,0.8,2,10,Rain,rain,

117,EFHK,2022-06-14T21:00:00,14.7,14.7,4.9,51.83,0.0,71.4,rain,0,0,27.0,11.2,314.9,1011.0,0.0,24.1,163.0,0.6,2,10,Rain,rain,

118,EFHK,2022-06-14T22:00:00,11.6,11.6,5.2,64.8,0.0,4.8,,0,0,22.3,8.3,311.6,1012.0,0.0,24.1,65.0,0.2,1,10,Clear,clear-day,

119,EFHK,2022-06-14T23:00:00,9.7,8.4,4.7,71.02,0.0,4.8,,0,0,26.3,9.0,317.1,1012.0,0.0,24.1,7.0,0.0,0,10,Clear,clear-night,

120,EFHK,2022-06-15T00:00:00,8.7,7.0,4.7,75.97,0.0,4.8,,0,0,34.2,10.1,313.9,1012.0,0.0,24.1,0.0,,0,10,Clear,clear-night,

121,EFHK,2022-06-15T01:00:00,8.7,6.7,4.8,76.5,0.0,4.8,,0,0,38.5,11.9,318.5,1013.0,0.0,24.1,0.0,,0,10,Clear,clear-night,

122,EFHK,2022-06-15T02:00:00,7.7,6.1,4.3,79.06,0.0,4.8,,0,0,32.8,8.6,326.3,1013.0,0.0,24.1,0.0,,0,10,Clear,clear-night,

123,EFHK,2022-06-15T03:00:00,7.1,5.5,3.6,78.42,0.0,4.8,,0,0,26.6,8.3,329.7,1013.0,0.0,24.1,0.0,,0,10,Clear,clear-night,

124,EFHK,2022-06-15T04:00:00,7.6,6.2,3.8,76.87,0.0,4.8,,0,0,25.6,8.3,326.4,1013.0,1.7,24.1,12.0,0.0,0,10,Clear,clear-day,

125,EFHK,2022-06-15T05:00:00,8.2,6.8,4.1,75.36,0.0,4.8,,0,0,24.5,8.3,323.1,1013.0,3.3,24.1,24.0,0.1,0,10,Clear,clear-day,

126,EFHK,2022-06-15T06:00:00,8.8,7.5,4.4,73.89,0.0,4.8,,0,0,23.4,8.3,319.8,1013.0,5.0,24.1,36.0,0.1,0,10,Clear,clear-day,

127,EFHK,2022-06-15T07:00:00,11.1,11.1,4.6,64.24,0.0,4.8,,0,0,23.4,9.7,322.7,1012.7,5.0,24.1,133.0,0.5,1,10,Clear,clear-day,

128,EFHK,2022-06-15T08:00:00,13.4,13.4,4.8,56.0,0.0,4.8,,0,0,23.4,11.2,325.6,1012.3,5.0,24.1,230.0,0.8,2,10,Clear,clear-day,

129,EFHK,2022-06-15T09:00:00,15.7,15.7,5.0,48.95,0.0,4.8,,0,0,23.4,12.6,328.5,1012.0,5.0,24.1,327.0,1.2,3,10,Clear,clear-day,

130,EFHK,2022-06-15T10:00:00,16.9,16.9,4.8,44.62,0.0,47.6,rain,0,0,22.7,13.4,332.2,1012.0,4.4,24.1,441.3,1.7,4,10,Rain,rain,

131,EFHK,2022-06-15T11:00:00,18.1,18.1,4.6,40.71,0.0,47.6,rain,0,0,22.0,14.3,336.0,1012.0,3.9,24.1,555.7,2.0,6,10,Rain,rain,

132,EFHK,2022-06-15T12:00:00,19.4,19.4,4.4,37.16,0.0,47.6,rain,0,0,21.2,15.1,339.7,1012.0,3.3,24.1,670.0,2.4,7,10,Rain,rain,

133,EFHK,2022-06-15T13:00:00,19.9,19.9,4.4,35.88,0.0,47.6,rain,0,0,21.2,14.9,338.8,1011.7,5.3,24.1,715.3,2.6,7,10,Rain,rain,

134,EFHK,2022-06-15T14:00:00,20.5,20.5,4.4,34.64,0.0,47.6,rain,0,0,21.2,14.6,338.0,1011.3,7.2,24.1,760.7,2.7,8,10,Rain,rain,

